Channel_0,Average_0,Time,Time_Average,Channel_1,Average_1,Channel_3,Average_3,Blink,Don't Use,Blink_Averaged
-2939.849337,#DIV/0!,50.219,#DIV/0!,-3504.566751,#DIV/0!,-2471.499796,#DIV/0!,0,#DIV/0!,
-2931.359765,#DIV/0!,50.219,#DIV/0!,-3495.175862,#DIV/0!,-2428.288992,#DIV/0!,0,#DIV/0!,
-2914.32452,#DIV/0!,50.234,#DIV/0!,-3486.869544,#DIV/0!,-2369.490285,#DIV/0!,0,#DIV/0!,
-2935.589591,#DIV/0!,50.234,#DIV/0!,-3496.125797,#DIV/0!,-2451.079942,#DIV/0!,0,#DIV/0!,
-2942.605644,#DIV/0!,50.235,#DIV/0!,-3503.609337,#DIV/0!,-2457.51257,#DIV/0!,0,#DIV/0!,
-2927.720842,#DIV/0!,50.235,#DIV/0!,-3494.338125,#DIV/0!,-2375.459165,#DIV/0!,0,#DIV/0!,
-2921.677164,#DIV/0!,50.249,#DIV/0!,-3487.464188,#DIV/0!,-2417.439542,#DIV/0!,0,#DIV/0!,
-2932.541573,#DIV/0!,50.249,#DIV/0!,-3504.050645,#DIV/0!,-2473.324867,#DIV/0!,0,#DIV/0!,
-2922.024974,#DIV/0!,50.25,#DIV/0!,-3491.278886,#DIV/0!,-2399.009315,#DIV/0!,0,#DIV/0!,
-2925.413324,#DIV/0!,50.264,#DIV/0!,-3490.138217,#DIV/0!,-2399.301027,#DIV/0!,0,#DIV/0!,
-2933.282073,#DIV/0!,50.264,#DIV/0!,-3500.516439,#DIV/0!,-2471.952324,#DIV/0!,0,#DIV/0!,
-2935.802766,#DIV/0!,50.279,#DIV/0!,-3498.410876,#DIV/0!,-2425.641143,#DIV/0!,0,#DIV/0!,
-2917.017248,#DIV/0!,50.279,#DIV/0!,-3486.185143,#DIV/0!,-2374.131501,#DIV/0!,0,#DIV/0!,
-2935.2717,#DIV/0!,50.28,#DIV/0!,-3490.280333,#DIV/0!,-2457.718265,#DIV/0!,0,#DIV/0!,
-2927.152377,#DIV/0!,50.28,#DIV/0!,-3495.864004,#DIV/0!,-2447.702813,#DIV/0!,0,#DIV/0!,
-2898.837595,#DIV/0!,50.294,#DIV/0!,-3478.06582,#DIV/0!,-2369.535164,#DIV/0!,0,#DIV/0!,
-2923.965982,#DIV/0!,50.294,#DIV/0!,-3491.226528,#DIV/0!,-2421.968561,#DIV/0!,0,#DIV/0!,
-2943.821111,#DIV/0!,50.309,#DIV/0!,-3506.593777,#DIV/0!,-2481.80322,#DIV/0!,0,#DIV/0!,
-2925.91447,#DIV/0!,50.309,#DIV/0!,-3493.118917,#DIV/0!,-2399.338426,#DIV/0!,0,#DIV/0!,
-2914.380619,#DIV/0!,50.31,#DIV/0!,-3486.910683,#DIV/0!,-2394.831847,#DIV/0!,0,#DIV/0!,
-2933.76078,#DIV/0!,50.31,#DIV/0!,-3498.418355,#DIV/0!,-2472.741443,#DIV/0!,0,#DIV/0!,
-2926.946683,#DIV/0!,50.324,#DIV/0!,-3490.179356,#DIV/0!,-2426.232047,#DIV/0!,0,#DIV/0!,
-2910.790315,#DIV/0!,50.324,#DIV/0!,-3478.839979,#DIV/0!,-2376.046329,#DIV/0!,0,#DIV/0!,
-2917.656771,#DIV/0!,50.339,#DIV/0!,-3488.88535,#DIV/0!,-2444.714633,#DIV/0!,0,#DIV/0!,
-2926.774647,#DIV/0!,50.339,#DIV/0!,-3499.861957,#DIV/0!,-2448.91828,#DIV/0!,0,#DIV/0!,
-2907.712377,#DIV/0!,50.34,#DIV/0!,-3476.865312,#DIV/0!,-2371.984798,#DIV/0!,0,#DIV/0!,
-2913.505482,#DIV/0!,50.34,#DIV/0!,-3475.133738,#DIV/0!,-2416.078219,#DIV/0!,0,#DIV/0!,
-2931.240088,#DIV/0!,50.354,#DIV/0!,-3487.082719,#DIV/0!,-2471.694271,#DIV/0!,0,#DIV/0!,
-2920.424297,#DIV/0!,50.354,#DIV/0!,-3485.452122,#DIV/0!,-2392.580427,#DIV/0!,0,#DIV/0!,
-2914.522735,#DIV/0!,50.369,#DIV/0!,-3474.067867,#DIV/0!,-2392.131639,#DIV/0!,0,#DIV/0!,
-2934.344205,#DIV/0!,50.369,#DIV/0!,-3495.097324,#DIV/0!,-2474.267322,#DIV/0!,0,#DIV/0!,
-2931.322366,#DIV/0!,50.37,#DIV/0!,-3493.466728,#DIV/0!,-2425.450408,#DIV/0!,0,#DIV/0!,
-2906.395932,#DIV/0!,50.37,#DIV/0!,-3471.307821,#DIV/0!,-2369.65484,#DIV/0!,0,#DIV/0!,
-2921.684643,#DIV/0!,50.384,#DIV/0!,-3485.227728,#DIV/0!,-2447.560696,#DIV/0!,0,#DIV/0!,
-2921.228376,#DIV/0!,50.384,#DIV/0!,-3490.295293,#DIV/0!,-2455.115294,#DIV/0!,0,#DIV/0!,
-2902.73831,#DIV/0!,50.399,#DIV/0!,-3475.305774,#DIV/0!,-2371.947399,#DIV/0!,0,#DIV/0!,
-2913.374586,#DIV/0!,50.399,#DIV/0!,-3480.945543,#DIV/0!,-2423.722574,#DIV/0!,0,#DIV/0!,
-2924.310053,#DIV/0!,50.4,#DIV/0!,-3483.982342,#DIV/0!,-2471.084667,#DIV/0!,0,#DIV/0!,
-2907.188791,#DIV/0!,50.4,#DIV/0!,-3470.679517,#DIV/0!,-2390.98723,#DIV/0!,0,#DIV/0!,
-2902.158626,#DIV/0!,50.414,#DIV/0!,-3469.411691,#DIV/0!,-2394.053948,#DIV/0!,0,#DIV/0!,
-2917.555794,#DIV/0!,50.414,#DIV/0!,-3486.637671,#DIV/0!,-2466.634186,#DIV/0!,0,#DIV/0!,
-2917.469776,#DIV/0!,50.429,#DIV/0!,-3482.508821,#DIV/0!,-2420.341705,#DIV/0!,0,#DIV/0!,
-2908.456617,#DIV/0!,50.429,#DIV/0!,-3472.403611,#DIV/0!,-2374.875741,#DIV/0!,0,#DIV/0!,
-2917.144405,#DIV/0!,50.43,#DIV/0!,-3478.832499,#DIV/0!,-2448.671447,#DIV/0!,0,#DIV/0!,
-2915.46145,#DIV/0!,50.43,#DIV/0!,-3481.102619,#DIV/0!,-2451.042543,#DIV/0!,0,#DIV/0!,
-2893.093108,#DIV/0!,50.444,#DIV/0!,-3460.196578,#DIV/0!,-2363.775718,#DIV/0!,0,#DIV/0!,
-2897.622127,#DIV/0!,50.444,#DIV/0!,-3463.85046,#DIV/0!,-2411.283667,#DIV/0!,0,#DIV/0!,
-2917.451077,#DIV/0!,50.459,#DIV/0!,-3485.612938,#DIV/0!,-2471.084667,#DIV/0!,0,#DIV/0!,
-2918.221496,#DIV/0!,50.459,#DIV/0!,-3473.383465,#DIV/0!,-2394.973963,#DIV/0!,0,#DIV/0!,
-2911.396179,#DIV/0!,50.46,#DIV/0!,-3468.080287,#DIV/0!,-2393.825814,#DIV/0!,0,#DIV/0!,
-2922.350346,#DIV/0!,50.46,#DIV/0!,-3485.803673,#DIV/0!,-2472.285175,#DIV/0!,0,#DIV/0!,
-2917.911084,#DIV/0!,50.474,#DIV/0!,-3489.63707,#DIV/0!,-2426.022613,#DIV/0!,0,#DIV/0!,
-2897.625867,#DIV/0!,50.474,#DIV/0!,-3467.261249,#DIV/0!,-2371.517311,#DIV/0!,0,#DIV/0!,
-2914.34322,#DIV/0!,50.489,#DIV/0!,-3485.755054,#DIV/0!,-2447.168007,#DIV/0!,0,#DIV/0!,
-2924.347452,#DIV/0!,50.489,#DIV/0!,-3492.557932,#DIV/0!,-2447.508338,#DIV/0!,0,#DIV/0!,
-2920.132585,#DIV/0!,50.49,#DIV/0!,-3483.428836,#DIV/0!,-2370.473879,#DIV/0!,0,#DIV/0!,
-2924.863558,#DIV/0!,50.49,#DIV/0!,-3483.372738,#DIV/0!,-2419.421689,#DIV/0!,0,#DIV/0!,
-2930.260234,#DIV/0!,50.504,#DIV/0!,-3493.885597,#DIV/0!,-2467.961851,#DIV/0!,0,#DIV/0!,
-2912.48075,#DIV/0!,50.504,#DIV/0!,-3480.033007,#DIV/0!,-2390.156972,#DIV/0!,0,#DIV/0!,
-2901.339588,#DIV/0!,50.519,#DIV/0!,-3470.743096,#DIV/0!,-2382.632293,#DIV/0!,0,#DIV/0!,
-2912.933277,#DIV/0!,50.519,#DIV/0!,-3488.429083,#DIV/0!,-2469.345614,#DIV/0!,0,#DIV/0!,
-2927.017741,#DIV/0!,50.52,#DIV/0!,-3492.004427,#DIV/0!,-2422.776379,#DIV/0!,0,#DIV/0!,
-2903.374093,#DIV/0!,50.52,#DIV/0!,-3474.782188,#DIV/0!,-2374.067922,#DIV/0!,0,#DIV/0!,
-2925.56666,#DIV/0!,50.534,#DIV/0!,-3492.771107,#DIV/0!,-2454.479511,#DIV/0!,0,#DIV/0!,
-2932.63881,#DIV/0!,50.534,#DIV/0!,-3497.647936,#DIV/0!,-2462.322082,#DIV/0!,0,#DIV/0!,
-2908.538895,#DIV/0!,50.549,#DIV/0!,-3475.43667,#DIV/0!,-2370.496318,#DIV/0!,0,#DIV/0!,
-2922.16709,#DIV/0!,50.549,#DIV/0!,-3482.366705,#DIV/0!,-2419.687222,#DIV/0!,0,#DIV/0!,
-2934.475101,#DIV/0!,50.55,#DIV/0!,-3495.059925,#DIV/0!,-2472.748923,#DIV/0!,0,#DIV/0!,
-2930.701542,#DIV/0!,50.55,#DIV/0!,-3493.275993,#DIV/0!,-2390.138273,#DIV/0!,0,#DIV/0!,
-2917.133185,#DIV/0!,50.564,#DIV/0!,-3475.129998,#DIV/0!,-2390.433725,#DIV/0!,0,#DIV/0!,
-2934.792993,#DIV/0!,50.564,#DIV/0!,-3497.449721,#DIV/0!,-2474.439357,#DIV/0!,0,#DIV/0!,
-2933.278333,#DIV/0!,50.579,#DIV/0!,-3501.709467,#DIV/0!,-2422.997034,#DIV/0!,0,#DIV/0!,
-2913.501742,#DIV/0!,50.579,#DIV/0!,-3485.833592,#DIV/0!,-2371.352755,#DIV/0!,0,#DIV/0!,
-2933.442889,#DIV/0!,50.58,#DIV/0!,-3495.104804,#DIV/0!,-2447.568176,#DIV/0!,0,#DIV/0!,
-2926.935463,#DIV/0!,50.58,#DIV/0!,-3490.437409,#DIV/0!,-2445.533671,#DIV/0!,0,#DIV/0!,
-2910.943651,#DIV/0!,50.594,#DIV/0!,-3478.114439,#DIV/0!,-2367.089269,#DIV/0!,0,#DIV/0!,
-2922.814093,#DIV/0!,50.594,#DIV/0!,-3486.761087,#DIV/0!,-2415.259181,#DIV/0!,0,#DIV/0!,
-2948.462327,#DIV/0!,50.609,#DIV/0!,-3515.797671,#DIV/0!,-2471.907445,#DIV/0!,0,#DIV/0!,
-2935.402596,#DIV/0!,50.609,#DIV/0!,-3500.363103,#DIV/0!,-2392.85718,#DIV/0!,0,#DIV/0!,
-2927.552546,#DIV/0!,50.61,#DIV/0!,-3489.177063,#DIV/0!,-2393.780935,#DIV/0!,0,#DIV/0!,
-2951.981573,#DIV/0!,50.61,#DIV/0!,-3500.538879,#DIV/0!,-2467.367207,#DIV/0!,0,#DIV/0!,
-2929.560873,#DIV/0!,50.624,#DIV/0!,-3492.711268,#DIV/0!,-2414.817872,#DIV/0!,0,#DIV/0!,
-2909.021342,#DIV/0!,50.624,#DIV/0!,-3481.734662,#DIV/0!,-2360.450947,#DIV/0!,0,#DIV/0!,
-2925.832192,#DIV/0!,50.639,#DIV/0!,-3499.573985,#DIV/0!,-2449.898134,#DIV/0!,0,#DIV/0!,
-2931.284967,#DIV/0!,50.639,#DIV/0!,-3501.22702,#DIV/0!,-2451.827922,#DIV/0!,0,#DIV/0!,
-2915.936417,#DIV/0!,50.64,#DIV/0!,-3475.81814,#DIV/0!,-2362.21244,#DIV/0!,0,#DIV/0!,
-2920.039087,#DIV/0!,50.64,#DIV/0!,-3473.473223,#DIV/0!,-2406.406837,#DIV/0!,0,#DIV/0!,
-2939.213554,#DIV/0!,50.654,#DIV/0!,-3499.985374,#DIV/0!,-2459.472278,#DIV/0!,0,#DIV/0!,
-2914.410538,#DIV/0!,50.654,#DIV/0!,-3488.634777,#DIV/0!,-2383.559789,#DIV/0!,0,#DIV/0!,
-2908.078887,#DIV/0!,50.669,#DIV/0!,-3472.994516,#DIV/0!,-2381.132593,#DIV/0!,0,#DIV/0!,
-2931.789853,#DIV/0!,50.669,#DIV/0!,-3494.442842,#DIV/0!,-2458.731778,#DIV/0!,0,#DIV/0!,
-2925.91073,#DIV/0!,50.67,#DIV/0!,-3492.572892,#DIV/0!,-2409.709169,#DIV/0!,0,#DIV/0!,
-2919.313547,#DIV/0!,50.67,#DIV/0!,-3489.835285,#DIV/0!,-2367.897087,#DIV/0!,0,#DIV/0!,
-2922.776694,#DIV/0!,50.684,#DIV/0!,-3498.478194,#DIV/0!,-2440.877495,#DIV/0!,0,#DIV/0!,
-2947.807845,#DIV/0!,50.684,#DIV/0!,-3510.434654,#DIV/0!,-2442.365975,#DIV/0!,0,#DIV/0!,
-2922.043674,#DIV/0!,50.699,#DIV/0!,-3486.379617,#DIV/0!,-2363.267091,#DIV/0!,0,#DIV/0!,
-2923.184343,#DIV/0!,50.699,#DIV/0!,-3489.046166,#DIV/0!,-2411.478142,#DIV/0!,0,#DIV/0!,
-2933.697202,#DIV/0!,50.7,#DIV/0!,-3505.819617,#DIV/0!,-2465.269123,#DIV/0!,0,#DIV/0!,
-2922.320426,#DIV/0!,50.7,#DIV/0!,-3489.120964,#DIV/0!,-2378.570762,#DIV/0!,0,#DIV/0!,
-2928.775494,#DIV/0!,50.73,#DIV/0!,-3487.890537,#DIV/0!,-2386.8696,#DIV/0!,0,#DIV/0!,
-2937.489461,#DIV/0!,50.73,#DIV/0!,-3508.220633,#DIV/0!,-2467.718757,#DIV/0!,0,#DIV/0!,
-2932.807106,#DIV/0!,50.731,#DIV/0!,-3492.774846,#DIV/0!,-2412.899304,#DIV/0!,0,#DIV/0!,
-2924.949576,#DIV/0!,50.731,#DIV/0!,-3486.016847,#DIV/0!,-2369.030277,#DIV/0!,0,#DIV/0!,
-2926.135124,#DIV/0!,50.731,#DIV/0!,-3496.185635,#DIV/0!,-2442.18646,#DIV/0!,0,#DIV/0!,
-2952.493939,#DIV/0!,50.731,#DIV/0!,-3509.877409,#DIV/0!,-2451.9289,#DIV/0!,0,#DIV/0!,
-2924.235255,#DIV/0!,50.744,#DIV/0!,-3487.284673,#DIV/0!,-2369.247191,#DIV/0!,0,#DIV/0!,
-2933.38305,#DIV/0!,50.744,#DIV/0!,-3492.860864,#DIV/0!,-2414.477541,#DIV/0!,0,#DIV/0!,
-2939.819418,#DIV/0!,50.76,#DIV/0!,-3507.667128,#DIV/0!,-2469.663505,#DIV/0!,0,#DIV/0!,
-2928.453862,#DIV/0!,50.76,#DIV/0!,-3489.940002,#DIV/0!,-2386.12536,#DIV/0!,0,#DIV/0!,
-2905.053308,#DIV/0!,50.76,#DIV/0!,-3484.191776,#DIV/0!,-2383.671986,#DIV/0!,0,#DIV/0!,
-2935.918703,#DIV/0!,50.76,#DIV/0!,-3496.600764,#DIV/0!,-2453.750231,#DIV/0!,0,#DIV/0!,
-2940.616017,#DIV/0!,50.774,#DIV/0!,-3499.274793,#DIV/0!,-2411.623998,#DIV/0!,0,#DIV/0!,
-2919.56038,#DIV/0!,50.774,#DIV/0!,-3478.290214,#DIV/0!,-2368.813363,#DIV/0!,0,#DIV/0!,
-2928.91387,#DIV/0!,50.789,#DIV/0!,-3496.439948,#DIV/0!,-2444.149908,#DIV/0!,0,#DIV/0!,
-2941.794085,#DIV/0!,50.789,#DIV/0!,-3504.267559,#DIV/0!,-2441.285144,#DIV/0!,0,#DIV/0!,
-2925.577879,#DIV/0!,50.79,#DIV/0!,-3488.324365,#DIV/0!,-2365.985999,#DIV/0!,0,#DIV/0!,
-2922.006275,#DIV/0!,50.79,#DIV/0!,-3485.216509,#DIV/0!,-2416.642944,#DIV/0!,0,#DIV/0!,
-2942.38125,#DIV/0!,50.804,#DIV/0!,-3506.410522,#DIV/0!,-2465.250423,#DIV/0!,0,#DIV/0!,
-2939.295832,#DIV/0!,50.804,#DIV/0!,-3505.419448,#DIV/0!,-2392.258796,#DIV/0!,0,#DIV/0!,
-2928.266867,#DIV/0!,50.819,#DIV/0!,-3492.494354,#DIV/0!,-2384.797695,#DIV/0!,0,#DIV/0!,
-2950.784805,#DIV/0!,50.819,#DIV/0!,-3502.928675,#DIV/0!,-2471.881266,#DIV/0!,0,#DIV/0!,
-2940.990007,#DIV/0!,50.82,#DIV/0!,-3502.34525,#DIV/0!,-2419.694702,#DIV/0!,0,#DIV/0!,
-2915.513808,#DIV/0!,50.82,#DIV/0!,-3488.238348,#DIV/0!,-2365.20062,#DIV/0!,0,#DIV/0!,
-2939.310792,#DIV/0!,50.834,#DIV/0!,-3503.153069,#DIV/0!,-2447.126868,#DIV/0!,0,#DIV/0!,
-2946.263266,#DIV/0!,50.834,#DIV/0!,-3509.050891,#DIV/0!,-2449.565283,#DIV/0!,0,#DIV/0!,
-2919.541681,#DIV/0!,50.849,#DIV/0!,-3481.401811,#DIV/0!,-2363.786937,#DIV/0!,0,#DIV/0!,
-2937.728814,#DIV/0!,50.849,#DIV/0!,-3503.332584,#DIV/0!,-2424.26112,#DIV/0!,0,#DIV/0!,
-2964.237225,#DIV/0!,50.85,#DIV/0!,-3525.790683,#DIV/0!,-2477.061027,#DIV/0!,0,#DIV/0!,
-2923.404997,#DIV/0!,50.85,#DIV/0!,-3490.594485,#DIV/0!,-2400.886745,#DIV/0!,0,#DIV/0!,
-2918.363612,#DIV/0!,50.864,#DIV/0!,-3486.828405,#DIV/0!,-2400.243482,#DIV/0!,0,#DIV/0!,
-2938.458095,#DIV/0!,50.864,#DIV/0!,-3514.451307,#DIV/0!,-2479.088053,#DIV/0!,0,#DIV/0!,
-2938.005567,#DIV/0!,50.879,#DIV/0!,-3508.448767,#DIV/0!,-2431.538965,#DIV/0!,0,#DIV/0!,
-2915.255755,#DIV/0!,50.879,#DIV/0!,-3493.971614,#DIV/0!,-2386.626506,#DIV/0!,0,#DIV/0!,
-2930.443489,#DIV/0!,50.88,#DIV/0!,-3503.515839,#DIV/0!,-2462.150046,#DIV/0!,0,#DIV/0!,
-2954.449907,#DIV/0!,50.88,#DIV/0!,-3519.376755,#DIV/0!,-2460.702705,#DIV/0!,0,#DIV/0!,
-2918.580526,#DIV/0!,50.894,#DIV/0!,-3491.50328,#DIV/0!,-2378.667999,#DIV/0!,0,#DIV/0!,
-2918.917117,#DIV/0!,50.894,#DIV/0!,-3499.192515,#DIV/0!,-2430.772286,#DIV/0!,0,#DIV/0!,
-2937.50816,#DIV/0!,50.909,#DIV/0!,-3509.499679,#DIV/0!,-2479.069354,#DIV/0!,0,#DIV/0!,
-2926.553993,#DIV/0!,50.909,#DIV/0!,-3499.185035,#DIV/0!,-2398.579227,#DIV/0!,0,#DIV/0!,
-2930.514547,#DIV/0!,50.91,#DIV/0!,-3494.035193,#DIV/0!,-2402.431324,#DIV/0!,0,#DIV/0!,
-2939.920396,#DIV/0!,50.91,#DIV/0!,-3501.918902,#DIV/0!,-2476.95631,#DIV/0!,0,#DIV/0!,
-2941.094724,#DIV/0!,50.924,#DIV/0!,-3504.753746,#DIV/0!,-2438.282005,#DIV/0!,0,#DIV/0!,
-2911.743989,#DIV/0!,50.924,#DIV/0!,-3476.981249,#DIV/0!,-2378.578242,#DIV/0!,0,#DIV/0!,
-2930.918456,#DIV/0!,50.939,#DIV/0!,-3495.336678,#DIV/0!,-2451.756864,#DIV/0!,0,#DIV/0!,
-2934.703235,#DIV/0!,50.939,#DIV/0!,-3505.116516,#DIV/0!,-2449.206252,#DIV/0!,0,#DIV/0!,
-2927.03644,#DIV/0!,50.94,#DIV/0!,-3488.055093,#DIV/0!,-2386.892039,#DIV/0!,0,#DIV/0!,
-2930.462189,#DIV/0!,50.94,#DIV/0!,-3497.064512,#DIV/0!,-2425.151216,#DIV/0!,0,#DIV/0!,
-2942.916055,#DIV/0!,50.954,#DIV/0!,-3508.860156,#DIV/0!,-2476.436464,#DIV/0!,0,#DIV/0!,
-2933.375571,#DIV/0!,50.954,#DIV/0!,-3499.286012,#DIV/0!,-2398.373532,#DIV/0!,0,#DIV/0!,
-2914.866806,#DIV/0!,50.969,#DIV/0!,-3490.224235,#DIV/0!,-2399.20379,#DIV/0!,0,#DIV/0!,
-2934.568599,#DIV/0!,50.969,#DIV/0!,-3505.258632,#DIV/0!,-2476.885252,#DIV/0!,0,#DIV/0!,
-2934.306806,#DIV/0!,50.97,#DIV/0!,-3500.643596,#DIV/0!,-2434.740319,#DIV/0!,0,#DIV/0!,
-2916.56472,#DIV/0!,50.97,#DIV/0!,-3486.835885,#DIV/0!,-2380.328515,#DIV/0!,0,#DIV/0!,
-2927.126198,#DIV/0!,50.984,#DIV/0!,-3498.339818,#DIV/0!,-2455.089115,#DIV/0!,0,#DIV/0!,
-2937.556779,#DIV/0!,50.984,#DIV/0!,-3509.133169,#DIV/0!,-2463.683405,#DIV/0!,0,#DIV/0!,
-2919.051754,#DIV/0!,50.999,#DIV/0!,-3485.074392,#DIV/0!,-2386.218857,#DIV/0!,0,#DIV/0!,
-2915.08746,#DIV/0!,50.999,#DIV/0!,-3482.983788,#DIV/0!,-2425.786999,#DIV/0!,0,#DIV/0!,
-2934.965028,#DIV/0!,51,#DIV/0!,-3494.678455,#DIV/0!,-2473.403405,#DIV/0!,0,#DIV/0!,
-2921.258295,#DIV/0!,51,#DIV/0!,-3493.664943,#DIV/0!,-2394.955264,#DIV/0!,0,#DIV/0!,
-2906.766182,#DIV/0!,51.014,#DIV/0!,-3476.539941,#DIV/0!,-2390.108353,#DIV/0!,0,#DIV/0!,
-2921.950176,#DIV/0!,51.014,#DIV/0!,-3484.102018,#DIV/0!,-2467.210131,#DIV/0!,0,#DIV/0!,
-2921.624805,#DIV/0!,51.029,#DIV/0!,-3485.571799,#DIV/0!,-2417.417103,#DIV/0!,0,#DIV/0!,
-2911.826267,#DIV/0!,51.029,#DIV/0!,-3475.186097,#DIV/0!,-2366.730239,#DIV/0!,0,#DIV/0!,
-2921.882858,#DIV/0!,51.03,#DIV/0!,-3490.601965,#DIV/0!,-2444.572516,#DIV/0!,0,#DIV/0!,
-2934.602258,#DIV/0!,51.03,#DIV/0!,-3496.604504,#DIV/0!,-2444.07511,#DIV/0!,0,#DIV/0!,
-2919.616479,#DIV/0!,51.044,#DIV/0!,-3488.5151,#DIV/0!,-2366.969592,#DIV/0!,0,#DIV/0!,
-2930.828699,#DIV/0!,51.044,#DIV/0!,-3490.082118,#DIV/0!,-2419.814379,#DIV/0!,0,#DIV/0!,
-2940.642196,#DIV/0!,51.059,#DIV/0!,-3504.275039,#DIV/0!,-2469.513909,#DIV/0!,0,#DIV/0!,
-2920.110146,#DIV/0!,51.059,#DIV/0!,-3490.059679,#DIV/0!,-2388.440358,#DIV/0!,0,#DIV/0!,
-2918.46085,#DIV/0!,51.06,#DIV/0!,-3481.850599,#DIV/0!,-2393.784675,#DIV/0!,0,#DIV/0!,
-2928.364105,#DIV/0!,51.06,#DIV/0!,-3492.913223,#DIV/0!,-2460.478311,#DIV/0!,0,#DIV/0!,
-2929.680549,#DIV/0!,51.074,#DIV/0!,-3493.717301,#DIV/0!,-2417.15905,#DIV/0!,0,#DIV/0!,
-2905.823728,#DIV/0!,51.074,#DIV/0!,-3478.383711,#DIV/0!,-2370.227045,#DIV/0!,0,#DIV/0!,
-2912.581727,#DIV/0!,51.089,#DIV/0!,-3486.618971,#DIV/0!,-2446.737918,#DIV/0!,0,#DIV/0!,
-2931.954409,#DIV/0!,51.089,#DIV/0!,-3504.899602,#DIV/0!,-2452.67688,#DIV/0!,0,#DIV/0!,
-2913.183851,#DIV/0!,51.09,#DIV/0!,-3483.215662,#DIV/0!,-2377.295456,#DIV/0!,0,#DIV/0!,
-2923.30402,#DIV/0!,51.09,#DIV/0!,-3486.181403,#DIV/0!,-2423.419642,#DIV/0!,0,#DIV/0!,
-2942.01474,#DIV/0!,51.104,#DIV/0!,-3501.716947,#DIV/0!,-2480.378319,#DIV/0!,0,#DIV/0!,
-2923.539634,#DIV/0!,51.104,#DIV/0!,-3499.143896,#DIV/0!,-2397.019688,#DIV/0!,0,#DIV/0!,
-2908.531415,#DIV/0!,51.119,#DIV/0!,-3478.559487,#DIV/0!,-2389.782982,#DIV/0!,0,#DIV/0!,
-2929.026067,#DIV/0!,51.119,#DIV/0!,-3498.212661,#DIV/0!,-2469.678465,#DIV/0!,0,#DIV/0!,
-2923.992162,#DIV/0!,51.12,#DIV/0!,-3498.377217,#DIV/0!,-2422.877357,#DIV/0!,0,#DIV/0!,
-2918.146698,#DIV/0!,51.12,#DIV/0!,-3485.414723,#DIV/0!,-2382.505137,#DIV/0!,0,#DIV/0!,
-2926.393177,#DIV/0!,51.134,#DIV/0!,-3489.360318,#DIV/0!,-2454.468292,#DIV/0!,0,#DIV/0!,
-2930.462189,#DIV/0!,51.134,#DIV/0!,-3502.319071,#DIV/0!,-2460.051962,#DIV/0!,0,#DIV/0!,
-2909.604767,#DIV/0!,51.149,#DIV/0!,-3479.93203,#DIV/0!,-2376.614794,#DIV/0!,0,#DIV/0!,
-2909.133539,#DIV/0!,51.149,#DIV/0!,-3485.661557,#DIV/0!,-2420.940089,#DIV/0!,0,#DIV/0!,
-2931.561719,#DIV/0!,51.15,#DIV/0!,-3501.103604,#DIV/0!,-2476.406545,#DIV/0!,0,#DIV/0!,
-2922.062373,#DIV/0!,51.15,#DIV/0!,-3481.985235,#DIV/0!,-2387.748476,#DIV/0!,0,#DIV/0!,
-2902.820588,#DIV/0!,51.164,#DIV/0!,-3473.248829,#DIV/0!,-2393.489223,#DIV/0!,0,#DIV/0!,
-2928.094832,#DIV/0!,51.164,#DIV/0!,-3487.486628,#DIV/0!,-2465.774009,#DIV/0!,0,#DIV/0!,
-2923.29654,#DIV/0!,51.179,#DIV/0!,-3495.504973,#DIV/0!,-2427.817765,#DIV/0!,0,#DIV/0!,
-2914.100126,#DIV/0!,51.179,#DIV/0!,-3480.586512,#DIV/0!,-2382.194725,#DIV/0!,0,#DIV/0!,
-2922.660757,#DIV/0!,51.18,#DIV/0!,-3483.552253,#DIV/0!,-2450.201066,#DIV/0!,0,#DIV/0!,
-2934.852831,#DIV/0!,51.18,#DIV/0!,-3497.083211,#DIV/0!,-2451.835402,#DIV/0!,0,#DIV/0!,
-2910.577141,#DIV/0!,51.194,#DIV/0!,-3470.241949,#DIV/0!,-2363.31571,#DIV/0!,0,#DIV/0!,
-2940.14105,#DIV/0!,51.194,#DIV/0!,-3497.711514,#DIV/0!,-2424.63137,#DIV/0!,0,#DIV/0!,
-2936.053339,#DIV/0!,51.209,#DIV/0!,-3494.700895,#DIV/0!,-2467.370947,#DIV/0!,0,#DIV/0!,
-2922.709376,#DIV/0!,51.209,#DIV/0!,-3484.505928,#DIV/0!,-2386.230077,#DIV/0!,0,#DIV/0!,
-2906.893339,#DIV/0!,51.21,#DIV/0!,-3470.088613,#DIV/0!,-2385.713971,#DIV/0!,0,#DIV/0!,
-2921.134878,#DIV/0!,51.21,#DIV/0!,-3483.376478,#DIV/0!,-2463.963898,#DIV/0!,0,#DIV/0!,
-2925.443243,#DIV/0!,51.224,#DIV/0!,-3485.5344,#DIV/0!,-2416.134317,#DIV/0!,0,#DIV/0!,
-2895.232331,#DIV/0!,51.224,#DIV/0!,-3459.407459,#DIV/0!,-2361.748692,#DIV/0!,0,#DIV/0!,
-2910.696817,#DIV/0!,51.239,#DIV/0!,-3474.561534,#DIV/0!,-2444.314463,#DIV/0!,0,#DIV/0!,
-2925.439503,#DIV/0!,51.239,#DIV/0!,-3484.262834,#DIV/0!,-2439.96496,#DIV/0!,0,#DIV/0!,
