Channel 1,Channel 2,Channel 3,Channel 4,Class,Timestamp,Class Description
88.99728,88.11098,88.50918,-81.823395,0.0,356.0,Nothing
85.01904,84.1554,84.312775,-78.01857,0.0,357.0,Nothing
81.13525,80.14029,80.20564,-74.07966,0.0,358.0,Nothing
77.34781,76.15028,76.28456,-70.18462,0.0,359.0,Nothing
73.55794,72.1587,72.48617,-66.386856,0.0,360.0,Nothing
69.64615,68.092636,68.671295,-62.65252,0.0,361.0,Nothing
65.56159,63.94251,64.77253,-58.965137,0.0,362.0,Nothing
61.311172,59.719967,60.781746,-55.294754,0.0,363.0,Nothing
56.905212,55.38642,56.669292,-51.541565,0.0,364.0,Nothing
52.369698,50.935104,52.41939,-47.63812,0.0,365.0,Nothing
47.77585,46.465317,48.079998,-43.6431,0.0,366.0,Nothing
43.1872,42.079853,43.6947,-39.643497,0.0,367.0,Nothing
38.61589,37.781925,39.247402,-35.63436,0.0,368.0,Nothing
34.08729,33.531315,34.728264,-31.556232,0.0,369.0,Nothing
29.68476,29.325977,30.189943,-27.387287,0.0,370.0,Nothing
25.473251,25.180225,25.70154,-23.154324,0.0,371.0,Nothing
21.417826,21.08035,21.301094,-18.905428,0.0,372.0,Nothing
17.40927,17.002941,17.008196,-14.70559,0.0,373.0,Nothing
13.350075,12.955347,12.84423,-10.636312,0.0,374.0,Nothing
9.214963,8.981288,8.834736,-6.7841434,0.0,375.0,Nothing
5.062472,5.120248,4.9936404,-3.205117,0.0,376.0,Nothing
1.0056803,1.362468,1.3031553,0.12385229,0.0,377.0,Nothing
-2.8383799,-2.3233085,-2.2628102,3.276361,0.0,378.0,Nothing
-6.394851,-5.909577,-5.691581,6.272371,0.0,379.0,Nothing
-9.664254,-9.308787,-8.9524145,9.068171,0.0,380.0,Nothing
-12.720805,-12.458671,-12.056716,11.663867,0.0,381.0,Nothing
-15.624799,-15.346684,-15.027746,14.139227,0.0,382.0,Nothing
